,brand,year,month,country,model,segment,engine_type,price_usd,marketing_spend_usd,dealership_count,fuel_price_usd,gdp_growth_percent,interest_rate_percent,competition_index,units_sold
1450,Mercedes-Benz,2018.0,12.0,Germany,A-Class,Sedan,Hybrid,110958.0,501623.0,63.0,1.83,1.75,3.15,10,662.0
1451,Porsche,2021.0,10.0,UK,GTS,Sedan,Electric,105532.0,387441.0,16.0,1.8,1.38,4.7,9,8.0
1452,Audi,2023.0,3.0,UK,Q8,Suv,Petrol,91971.0,393570.0,56.0,1.95,1.55,5.06,1,272.0
1453,Porsche,2022.0,4.0,India,911,Sedan,Electric,72454.0,91220.0,26.0,1.12,6.87,6.47,1,160.0
1454,Volkswagen,2016.0,9.0,Brazil,T-Roc,Suv,Petrol,45831.0,427941.0,54.0,1.2,3.76,10.76,5,570.0
1455,Mercedes-Benz,2023.0,7.0,China,C-Class,Sedan,Diesel,81639.0,186157.0,29.0,1.1160168183461843,6.27,3.34,6,1018.0
1456,Mercedes-Benz,2021.0,5.0,Canada,GLE,Suv,Petrol,89823.0,119120.0,62.0,1.34,2.35,3.85,1,243.0
1457,Volkswagen,2022.0,7.0,Japan,ID.3,Suv,Hybrid,33211.0,235636.0,10.0,1.4,1.47,0.3,2,909.0
1458,BMW,2021.0,1.0,Canada,iX,Sedan,Electric,109694.0,258137.0,148.0,1.2164343334952856,1.965046428325004,3.712566976618548,8,410.0
1459,Toyota,2024.0,5.0,Germany,bZ4X,Suv,Electric,69158.0,612674.0,97.0,1.82,1.63,2.95,10,2859.0
1460,Tesla,2021.0,2.0,Brazil,Model 3,Suv,Electric,42680.0,116469.0,11.0,1.25,3.39,10.41,8,400.0
1461,BMW,2023.0,7.0,Germany,X5,Sedan,Petrol,74346.0,70045.0,235.0,1.95215700972338,1.4195942459383015,3.127946872333797,7,773.0
1462,Ford,2015.0,6.0,India,Bronco,Suv,Petrol,32200.0,340201.0,106.0,1.05,7.31,6.74,3,2620.0
1463,Ford,2018.0,2.0,USA,Expedition,Suv,Hybrid,91955.0,771463.0,46.0,0.89,2.72,4.59,3,2739.0
1464,BMW,2017.0,4.0,UK,7 Series,Sedan,Diesel,79439.0,484352.0,11.0,1.86724596640336,1.9472833396118152,4.792010841869648,7,420.0
1465,Ford,2024.0,4.0,France,Mustang,Sedan,Hybrid,58679.0,129491.0,38.0,1.86,1.85,3.62,1,717.0
1466,BMW,2022.0,9.0,France,5 Series,Suv,Hybrid,64831.0,107939.0,84.0,1.8005440780184958,1.401377874164142,3.648565628105751,2,450.0
1467,Toyota,2021.0,3.0,Spain,Supra,Sedan,Electric,20190.0,599474.0,68.0,1.73,1.75,3.54,5,2059.0
1468,BMW,2018.0,6.0,USA,X7,Sedan,Electric,94470.0,153475.0,268.0,0.8853724150552327,2.522576599336745,4.379739406772324,9,733.0
1469,Ford,2021.0,4.0,Australia,Expedition,Suv,Electric,82493.0,223984.0,66.0,1.66,3.31,4.0,8,1754.0
1470,Tesla,2016.0,10.0,UK,Model 3,Suv,Electric,102935.0,270738.0,9.0,1.77,1.43,4.93,7,1522.0
1471,BMW,2020.0,11.0,Germany,i4,Suv,Electric,116418.0,261655.0,323.0,1.808173723253296,1.795,2.8153734112852025,9,654.0
1472,BMW,2019.0,1.0,UK,i7,Sedan,Petrol,64265.0,356259.0,31.0,1.7671316499192862,1.2741606665598058,4.747651621393392,6,231.0
1473,BMW,2017.0,10.0,UK,7 Series,Sedan,Diesel,40033.0,349479.0,390.0,1.935302677155449,2.230948695506978,3.1137160506189367,10,1118.0
1474,Volkswagen,2019.0,10.0,Spain,Taos,Suv,Electric,75048.0,571188.0,74.0,1.74,1.18,3.46,4,1859.0
1475,Mercedes-Benz,2023.0,2.0,USA,S-Class,Sedan,Electric,77476.0,364878.0,44.0,1.01,2.93,4.8,2,889.0
1478,BMW,2024.0,4.0,Canada,5 Series,Suv,Hybrid,49175.0,304817.0,264.0,1.3818065041331282,1.83156768512726,4.129494978809253,6,918.0
1479,Ford,2020.0,8.0,UK,Mustang,Sedan,Hybrid,89137.0,235744.0,62.0,1.8,1.37,5.28,10,1856.0
1480,Mercedes-Benz,2018.0,10.0,Spain,GLS,Suv,Diesel,82052.0,93502.0,9.0,1.76,1.37,3.73,5,754.0
1481,Tesla,2015.0,3.0,Mexico,Model 3,Suv,Electric,59416.0,225157.0,6.0,1.03,2.29,11.28,9,2059.0
1482,Volkswagen,2019.0,12.0,India,Taos,Suv,Electric,42391.0,593554.0,89.0,1.01,7.39,6.23,9,2001.0
1483,Audi,2023.0,7.0,UK,Q3,Suv,Diesel,50851.0,494712.0,24.0,1.91,1.83,4.81,4,699.0
1484,Audi,2024.0,4.0,Italy,Q3,Suv,Electric,64269.0,113954.0,8.0,1.89,0.75,3.49,4,202.0
1485,Volkswagen,2017.0,6.0,Canada,Taos,Suv,Petrol,52963.0,235405.0,74.0,1.31,2.34,3.8,10,988.0
1486,Toyota,2021.0,8.0,India,C-HR,Suv,Petrol,49999.0,124740.0,63.0,0.97,7.38,6.69,2,1730.0
1487,Tesla,2017.0,8.0,UK,Semi,Suv,Electric,69078.0,57658.0,20.0,1.05,6.77,6.78,3,911.0
1488,Tesla,2019.0,10.0,UK,Model 3,Suv,Electric,116234.0,132081.0,9.0,1.8,1.66,3.78,9,1370.0
1489,Tesla,2020.0,3.0,Germany,Model Y,Suv,Electric,56866.0,286229.0,35.0,1.85,1.86,3.17,8,111.0
1490,Audi,2021.0,11.0,France,e-tron,Suv,Petrol,65504.0,407767.0,53.0,1.83,1.57,3.67,9,806.0
1491,BMW,2024.0,8.0,Brazil,7 Series,Sedan,Electric,84768.0,257383.0,130.0,1.148386336063106,3.071775806226513,10.60957033273404,6,451.0
1492,BMW,2016.0,9.0,Brazil,X1,Suv,Hybrid,114079.0,89041.0,73.0,1.2924894589884222,3.363629602379294,10.783069249632575,10,396.0
1493,BMW,2020.0,5.0,India,7 Series,Sedan,Electric,109462.0,352666.0,197.0,1.1401857189005098,7.254264973347023,6.751055859287245,1,744.0
1494,Mercedes-Benz,2022.0,6.0,Mexico,C-Class,Sedan,Diesel,50327.0,242383.0,30.0,1.01,1.98,10.86,9,670.0
1495,Audi,2024.0,6.0,Japan,Q5,Suv,Hybrid,83287.0,191494.0,6.0,1.54,1.58,0.38,10,1096.0
1496,Volkswagen,2018.0,3.0,Brazil,T-Roc,Suv,Electric,69708.0,298404.0,45.0,1.27,3.24,10.64,9,1513.0
1497,Toyota,2023.0,12.0,Canada,C-HR,Suv,Hybrid,24901.0,286278.0,48.0,1.28,2.69,3.83,9,1665.0
1498,Porsche,2021.0,2.0,China,Cayenne,Suv,Hybrid,187638.0,293572.0,12.0,1.18,6.19,3.28,4,210.0
1500,Porsche,2023.0,5.0,UK,Cayenne Coupe,Suv,Hybrid,173951.0,254673.0,11.0,1.87,1.17,5.22,5,46.0
1501,Volkswagen,2022.0,1.0,Brazil,Touareg,Suv,Hybrid,25612.0,193443.0,11.0,1.15,3.16,10.3,8,233.0
1502,Ford,2016.0,9.0,Germany,Escape,Suv,Electric,64144.0,716665.0,64.0,1.92,1.9,3.09,9,2420.0
1503,Volkswagen,2024.0,3.0,Australia,ID.3,Suv,Diesel,40880.0,270548.0,85.0,1.6,3.09,4.5,8,1214.0
1504,Mercedes-Benz,2022.0,12.0,UK,E-Class,Sedan,Petrol,72137.0,186767.0,54.0,1.81,1.83,4.7,7,451.0
1505,Mercedes-Benz,2020.0,10.0,Brazil,A-Class,Sedan,Diesel,101045.0,308045.0,8.0,1.23,3.47,10.76,6,566.0
1506,Toyota,2020.0,11.0,Germany,Yaris,Sedan,Electric,55979.0,404501.0,18.0,1.82,1.93,3.16,1,2000.0
1507,BMW,2021.0,2.0,India,5 Series,Suv,Electric,110163.0,485497.0,394.0,1.099087894836866,7.037106541818548,6.552104670812527,8,1237.0
1508,Mercedes-Benz,2018.0,6.0,UK,GLE,Suv,Diesel,59802.0,293290.0,63.0,1.94,1.52,4.81,2,106.0
1509,Ford,2021.0,11.0,Australia,Ranger,Suv,Electric,32607.0,440483.0,11.0,1.52,2.87,4.33,3,2533.0
1510,Ford,2019.0,12.0,Canada,Escape,Suv,Electric,52840.0,616250.0,105.0,1.32,1.96,3.9,7,1136.0
1511,Volkswagen,2024.0,10.0,Brazil,Polo,Sedan,Diesel,71934.0,262110.0,39.0,1.26,3.12,10.49,5,1002.0
1513,Mercedes-Benz,2016.0,2.0,Mexico,CLA,Sedan,Petrol,92371.0,485446.0,20.0,1.11,2.19,10.89,8,997.0
1514,Toyota,2019.0,1.0,Italy,C-HR,Suv,Hybrid,46494.0,472965.0,84.0,1.77,1.22,3.42,10,2385.0
1515,Tesla,2021.0,4.0,China,Model Y,Suv,Electric,47439.0,189793.0,14.0,1.03,5.51,3.79,1,1583.0
1516,Ford,2018.0,3.0,Germany,Ranger,Suv,Hybrid,24105.0,303277.0,19.0,1.9,2.26,3.13,1,261.0
1517,Ford,2022.0,11.0,Italy,Bronco,Suv,Hybrid,33114.0,568705.0,35.0,1.89,1.21,3.65,3,3106.0
1518,BMW,2017.0,8.0,UK,iX,Sedan,Hybrid,71993.0,81556.0,240.0,1.9462594180994488,1.2601577909620512,5.138492578988438,2,766.0
1519,Porsche,2016.0,11.0,Australia,GTS,Sedan,Electric,184710.0,293456.0,25.0,1.54,2.88,3.96,5,47.0
1520,Mercedes-Benz,2023.0,4.0,Australia,EQS,Suv,Electric,105764.0,175966.0,55.0,1.67,3.08,4.47,3,557.0
1521,Volkswagen,2023.0,9.0,UK,Polo,Sedan,Electric,46564.0,465793.0,18.0,1.76,1.03,4.73,1,2597.0
1522,Mercedes-Benz,2021.0,4.0,France,A-Class,Sedan,Hybrid,80188.0,240384.0,11.0,1.73,2.05,3.38,5,325.0
1523,Tesla,2023.0,8.0,Germany,Model 3,Suv,Electric,104630.0,291368.0,32.0,1.81,1.62,2.72,8,117.0
1524,BMW,2023.0,1.0,Brazil,X1,Suv,Electric,61478.0,331366.0,33.0,1.1374087497115046,3.279979093660284,10.661695759915162,7,360.0
1525,Toyota,2017.0,4.0,Netherlands,Prius,Suv,Petrol,85978.0,78688.0,76.0,2.05,2.55,3.35,5,2193.0
1526,Mercedes-Benz,2021.0,11.0,India,S-Class,Sedan,Hybrid,39288.0,471832.0,30.0,1.04,7.23,6.61,3,822.0
1527,Volkswagen,2023.0,11.0,USA,ID.3,Suv,Hybrid,32538.0,127382.0,51.0,1.0,2.62,4.47,2,169.0
1528,Tesla,2015.0,1.0,Canada,Semi,Suv,Electric,76376.0,33162.0,25.0,1.3,2.31,4.0,2,274.0
1529,Mercedes-Benz,2021.0,10.0,Canada,EQE,Suv,Petrol,72495.0,185427.0,37.0,1.33,2.21,3.79,5,274.0
1530,Porsche,2016.0,10.0,China,718,Sedan,Petrol,90895.0,81882.0,12.0,1.15,6.48,3.6,4,425.0
1532,Volkswagen,2017.0,4.0,Netherlands,T-Roc,Suv,Hybrid,35391.0,260503.0,65.0,2.0,2.09,3.78,8,2537.0
1533,BMW,2017.0,7.0,India,iX,Sedan,Diesel,96822.0,227169.0,302.0,1.0004873888688042,7.247470938133756,6.222009921734359,2,941.0
1534,Porsche,2020.0,1.0,China,Panamera,Sedan,Electric,188775.0,331891.0,19.0,1.02,5.77,3.45,6,454.0
1535,Mercedes-Benz,2018.0,2.0,Italy,GLE,Suv,Diesel,113647.0,208269.0,37.0,1.8,0.98,3.39,3,293.0
1536,Tesla,2018.0,9.0,Japan,Model S Plaid,Suv,Electric,59202.0,155894.0,37.0,1.43,1.12,-0.2,7,1441.0
1538,Toyota,2018.0,10.0,France,Supra,Sedan,Electric,20755.0,615801.0,77.0,1.89,2.08,3.5,6,734.0
1539,Porsche,2015.0,8.0,USA,GTS,Sedan,Petrol,92511.0,99120.0,29.0,0.98,2.52,4.63,2,435.0
1540,Mercedes-Benz,2023.0,6.0,Canada,S-Class,Sedan,Electric,77629.0,315031.0,38.0,1.38,2.02,3.75,8,698.0
1541,Volkswagen,2023.0,3.0,France,T-Roc,Suv,Electric,26200.0,234605.0,87.0,1.9,1.66,3.41,2,416.0
1542,Porsche,2023.0,9.0,Netherlands,GTS,Sedan,Petrol,183144.0,133015.0,9.0,2.1,1.7,3.38,7,76.0
1543,Tesla,2019.0,11.0,China,Cybertruck,Suv,Electric,102103.0,27573.0,32.0,1.13,5.64,3.37,9,136.0
1544,Mercedes-Benz,2023.0,8.0,UK,GLE,Suv,Electric,70560.0,212693.0,23.0,1.95,1.64,5.13,5,1278.0
1545,Audi,2021.0,9.0,Italy,Q3,Suv,Electric,95778.0,430179.0,37.0,1.87,0.83,3.73,2,948.0
1546,Mercedes-Benz,2016.0,3.0,Spain,EQS,Suv,Diesel,123804.0,340886.0,26.0,1.69,1.19,3.4,1,1137.0
1547,Audi,2018.0,8.0,USA,A3,Sedan,Hybrid,74964.0,137846.0,56.0,1.04,2.11,4.5,6,461.0
1548,BMW,2023.0,1.0,UK,i7,Sedan,Hybrid,63379.0,104633.0,91.0,1.807885362273701,2.287668007996647,3.266435603811968,5,466.0
1549,Porsche,2024.0,12.0,Canada,Taycan,Suv,Petrol,179306.0,264845.0,26.0,1.21,2.65,3.74,3,390.0
1550,Porsche,2016.0,6.0,China,718,Sedan,Electric,62147.0,176465.0,26.0,1.1,6.04,3.74,8,380.0
1551,Mercedes-Benz,2021.0,9.0,France,E-Class,Sedan,Diesel,119093.0,314211.0,57.0,1.83,1.77,3.68,9,769.0
1552,Porsche,2021.0,7.0,India,Macan EV,Suv,Hybrid,92842.0,169857.0,21.0,1.07,6.51,6.6,10,271.0
1553,Porsche,2016.0,2.0,India,Cayenne,Suv,Electric,89120.0,276101.0,9.0,1.1,6.59,6.35,3,77.0
1554,Audi,2020.0,6.0,Australia,RS6,Sedan,Hybrid,76089.0,392975.0,16.0,1.55,3.36,4.05,1,535.0
1555,Ford,2016.0,6.0,Mexico,Ranger,Suv,Petrol,80197.0,223362.0,41.0,1.02,2.31,11.18,10,445.0
1556,Porsche,2016.0,1.0,France,GTS,Sedan,Electric,111846.0,178188.0,9.0,1.86,2.0,3.57,7,255.0
1557,Toyota,2022.0,8.0,China,Land Cruiser,Suv,Petrol,89823.0,684338.0,46.0,1.16,6.26,3.38,7,788.0
1558,Mercedes-Benz,2022.0,2.0,Australia,E-Class,Sedan,Electric,108843.0,473563.0,46.0,1.63,2.89,4.03,2,1256.0
1559,Porsche,2021.0,7.0,UK,Panamera Sport,Sedan,Electric,67709.0,382680.0,6.0,1.84,1.72,3.14,10,191.0
1560,BMW,2023.0,3.0,China,i7,Sedan,Diesel,50540.0,348276.0,355.0,1.00610004998781,5.786541252128284,3.5544999563414064,5,1177.0
1561,Toyota,2021.0,4.0,UK,Highlander,Suv,Petrol,48271.0,634091.0,17.0,1.81,1.83,4.89,9,2528.0
1562,Audi,2016.0,2.0,Spain,Q7,Suv,Petrol,71783.0,412902.0,25.0,1.83,1.56,3.67,4,274.0
1563,Audi,2023.0,3.0,Japan,RS6,Sedan,Electric,46447.0,296814.0,48.0,1.42,1.22,0.01,5,347.0
1564,Mercedes-Benz,2019.0,12.0,Germany,CLA,Sedan,Petrol,123120.0,532120.0,13.0,1.92,1.66,2.87,6,241.0
1565,Volkswagen,2015.0,2.0,Brazil,ID.3,Suv,Diesel,70547.0,499223.0,82.0,1.19,3.5,10.32,3,2765.0
1566,Audi,2015.0,10.0,China,Q7,Suv,Petrol,94392.0,424752.0,22.0,1.11,5.86,3.21,3,635.0
1567,Audi,2020.0,3.0,India,A4,Sedan,Hybrid,111366.0,490383.0,35.0,1.06,7.27,6.64,1,543.0
1568,Ford,2019.0,10.0,Spain,Explorer,Suv,Electric,47944.0,372364.0,91.0,1.67,1.09,3.63,7,778.0
1569,Porsche,2020.0,10.0,UK,718,Sedan,Electric,120388.0,91548.0,14.0,1.92,1.67,5.01,3,242.0
1570,Mercedes-Benz,2019.0,3.0,Australia,EQE,Suv,Diesel,53797.0,206235.0,19.0,1.62,2.96,4.39,4,100.0
1572,Porsche,2016.0,7.0,Spain,GTS,Sedan,Petrol,90049.0,340590.0,21.0,1.77,0.92,3.33,4,387.0
1574,Volkswagen,2016.0,6.0,Germany,Golf,Sedan,Electric,50484.0,550227.0,11.0,1.95,2.24,2.78,4,370.0
1575,Ford,2021.0,4.0,Canada,Mustang,Sedan,Petrol,66785.0,772286.0,84.0,1.23,2.69,3.92,4,1808.0
1576,BMW,2021.0,10.0,China,5 Series,Suv,Electric,54023.0,208272.0,83.0,1.1878135397025793,6.3747016726842,3.517362280416328,6,475.0
1577,Audi,2024.0,10.0,Mexico,A4,Sedan,Petrol,46658.0,326616.0,29.0,1.13,1.51,11.29,2,72.0
1578,Tesla,2023.0,4.0,Australia,Cybertruck,Suv,Electric,78980.0,158286.0,38.0,1.67,3.5,4.04,10,1352.0
1579,Porsche,2021.0,6.0,Brazil,Cayenne,Suv,Hybrid,102851.0,227367.0,19.0,1.21,3.56,10.37,1,440.0
1580,Mercedes-Benz,2015.0,1.0,Australia,E-Class,Sedan,Petrol,108979.0,579903.0,12.0,1.57,2.98,4.18,3,558.0
1581,Porsche,2024.0,5.0,Brazil,Panamera Sport,Sedan,Electric,125991.0,106485.0,11.0,1.11,3.78,10.64,9,382.0
1582,Volkswagen,2023.0,11.0,Canada,T-Roc,Suv,Diesel,64808.0,440595.0,61.0,1.32,2.31,3.71,5,2534.0
1583,Porsche,2015.0,9.0,Germany,Taycan,Suv,Electric,185410.0,321581.0,25.0,1.84,2.28,3.15,10,391.0
1584,Volkswagen,2018.0,12.0,Australia,Arteon,Sedan,Petrol,32484.0,565528.0,19.0,1.56,2.62,4.34,9,2498.0
1585,Mercedes-Benz,2021.0,8.0,Netherlands,A-Class,Sedan,Hybrid,120983.0,595427.0,17.0,1.98,2.27,3.49,6,474.0
1586,BMW,2021.0,10.0,UK,iX,Sedan,Electric,107227.0,422684.0,79.0,1.8235068844583064,1.398663027772313,4.787824395297349,9,380.0
1587,Toyota,2021.0,4.0,Mexico,Corolla,Sedan,Petrol,21370.0,392363.0,49.0,1.07,2.23,10.81,4,558.0
1588,Porsche,2018.0,6.0,Australia,Cayenne Coupe,Suv,Hybrid,146148.0,326043.0,14.0,1.67,2.56,4.5,8,235.0
1589,Tesla,2017.0,1.0,France,Model S Plaid,Suv,Electric,101567.0,21111.0,12.0,1.74,1.52,3.78,6,2276.0
1590,Tesla,2015.0,4.0,China,Model X Plaid,Suv,Electric,40973.0,209515.0,21.0,1.16,6.0,3.33,7,2193.0
1591,Porsche,2024.0,6.0,USA,Macan EV,Suv,Electric,113272.0,379621.0,22.0,0.9,2.67,4.52,10,285.0
1592,Mercedes-Benz,2019.0,8.0,Japan,EQS,Suv,Hybrid,91783.0,108401.0,62.0,1.51,1.49,0.22,3,936.0
1593,Toyota,2024.0,8.0,Netherlands,Highlander,Suv,Hybrid,47488.0,226298.0,34.0,1.91,2.57,3.41,1,2403.0
1594,Toyota,2020.0,4.0,Spain,Camry,Sedan,Electric,27173.0,629105.0,79.0,1.7,1.05,3.49,5,2988.0
1595,Tesla,2020.0,4.0,Japan,Semi,Suv,Electric,89923.0,275641.0,20.0,1.4,0.92,0.35,10,37.0
1596,Ford,2015.0,12.0,India,Explorer,Suv,Hybrid,37834.0,316899.0,21.0,1.04,6.88,6.2,3,2016.0
1597,BMW,2023.0,2.0,UK,i7,Sedan,Diesel,87116.0,247286.0,318.0,1.809447561541724,1.3012652607600004,5.059014490578655,2,816.0
1598,BMW,2021.0,7.0,China,X7,Sedan,Diesel,68672.0,63440.0,51.0,1.09,6.454051027258722,3.563704780670528,8,187.0
1599,Mercedes-Benz,2017.0,5.0,Brazil,CLA,Sedan,Petrol,127063.0,292866.0,25.0,1.19,3.05,10.62,2,84.0
1600,Ford,2024.0,12.0,Netherlands,Ranger,Suv,Electric,42331.0,719852.0,117.0,2.06,2.57,3.37,3,2735.0
1601,Audi,2016.0,7.0,China,Q8,Suv,Petrol,50204.0,182642.0,34.0,1.03,5.98,3.24,10,613.0
1602,Toyota,2020.0,8.0,Japan,Supra,Sedan,Hybrid,64016.0,179532.0,77.0,1.55,1.62,-0.1,6,1956.0
1603,BMW,2016.0,9.0,USA,X7,Sedan,Electric,118111.0,372245.0,41.0,0.8742538821700774,2.024400781556538,4.722059324340558,3,290.0
1604,BMW,2018.0,8.0,India,7 Series,Sedan,Diesel,79237.0,443922.0,178.0,0.9713753846189488,7.02516338366706,6.625427757033459,7,807.0
1605,Tesla,2022.0,5.0,Germany,Model X,Suv,Electric,40272.0,207602.0,35.0,1.93,2.03,3.3,3,92.0
1606,Porsche,2023.0,9.0,Netherlands,911,Sedan,Petrol,123718.0,319199.0,20.0,1.9,1.77,3.33,7,177.0
1607,Audi,2018.0,11.0,Japan,Q5,Suv,Petrol,84840.0,124818.0,39.0,1.4,1.11,-0.1,4,244.0
1608,Porsche,2024.0,7.0,UK,Panamera,Sedan,Hybrid,121155.0,387167.0,23.0,1.79,1.65,4.87,6,269.0
1609,Toyota,2016.0,6.0,China,Supra,Sedan,Petrol,30828.0,427488.0,94.0,1.07,6.11,3.64,10,1851.0
1610,Ford,2024.0,1.0,Spain,Mustang Mach-E,Suv,Petrol,72428.0,771299.0,18.0,1.73,1.46,3.72,9,3578.0
1611,Tesla,2018.0,1.0,India,Model X,Suv,Electric,96273.0,24634.0,12.0,1.03,6.6,6.33,4,2133.0
1612,BMW,2023.0,1.0,China,i4,Suv,Diesel,62405.0,412579.0,197.0,1.185663712517545,5.870158700255445,3.2092739699173203,5,605.0
1613,Mercedes-Benz,2023.0,12.0,China,EQS,Suv,Hybrid,113167.0,361151.0,8.0,1.09,6.01,3.37,3,1263.0
1614,Ford,2022.0,4.0,Spain,Explorer,Suv,Hybrid,67851.0,69136.0,51.0,1.78,1.3,3.45,1,2814.0
1615,Audi,2018.0,6.0,USA,Q3,Suv,Diesel,42365.0,139396.0,50.0,0.99,2.67,4.6,6,1043.0
1616,Toyota,2024.0,6.0,France,RAV4,Suv,Hybrid,52141.0,318240.0,35.0,1.75,1.43,3.55,9,2690.0
1617,Mercedes-Benz,2017.0,10.0,USA,EQE,Suv,Petrol,68319.0,405268.0,12.0,0.88,2.27,4.73,7,570.0
1618,Toyota,2018.0,1.0,Japan,Camry,Sedan,Hybrid,19095.0,495554.0,18.0,1.53,1.44,-0.04,7,390.0
1619,BMW,2015.0,8.0,Australia,X1,Suv,Diesel,65930.0,320001.0,89.0,1.5984650960002365,2.886540506823028,4.256765277320451,1,301.0
1620,Porsche,2017.0,6.0,China,Panamera Sport,Sedan,Hybrid,190440.0,143150.0,22.0,1.14,6.42,3.7,3,328.0
1621,Mercedes-Benz,2024.0,11.0,Germany,CLA,Sedan,Petrol,121768.0,521438.0,45.0,1.96,2.08,3.21,7,86.0
1622,Tesla,2020.0,8.0,France,Model X,Suv,Electric,82975.0,278458.0,7.0,1.87,1.52,3.28,5,2126.0
1623,Toyota,2022.0,1.0,USA,Prius,Suv,Hybrid,26682.0,380930.0,49.0,0.88,2.83,4.48,9,967.0
1624,Ford,2024.0,8.0,Germany,Mustang Mach-E,Suv,Petrol,27474.0,432743.0,102.0,1.86,2.16,2.82,4,2870.0
1625,Audi,2017.0,8.0,Mexico,RS6,Sedan,Petrol,63190.0,340940.0,27.0,1.09,2.49,11.03,2,38.0
1626,Porsche,2020.0,4.0,USA,Macan,Suv,Electric,179340.0,290986.0,23.0,0.9,2.05,4.22,3,62.0
1627,Ford,2018.0,10.0,Germany,Escape,Suv,Electric,34061.0,740857.0,67.0,1.96,1.75,3.03,10,3906.0
1628,Mercedes-Benz,2020.0,10.0,Italy,E-Class,Sedan,Petrol,128954.0,150088.0,7.0,1.89,0.75,3.7,10,1017.0
1629,Mercedes-Benz,2021.0,6.0,France,EQS,Suv,Electric,47502.0,371531.0,44.0,1.75,1.49,3.77,4,269.0
1630,Mercedes-Benz,2020.0,3.0,Italy,A-Class,Sedan,Hybrid,76273.0,365001.0,33.0,1.87,1.38,3.47,2,81.0
1631,Ford,2019.0,6.0,Spain,Explorer,Suv,Hybrid,49178.0,163063.0,49.0,1.78,1.14,3.68,6,2921.0
1632,Mercedes-Benz,2015.0,3.0,Canada,GLC,Suv,Hybrid,72437.0,252035.0,52.0,1.28,1.83,4.14,1,673.0
1633,Tesla,2018.0,5.0,Netherlands,Model X Plaid,Suv,Electric,113202.0,161646.0,9.0,1.92,2.55,3.25,7,1574.0
1634,Audi,2015.0,11.0,Australia,A3,Sedan,Hybrid,99125.0,188283.0,51.0,1.63,3.44,4.29,10,82.0
1635,Volkswagen,2022.0,8.0,Canada,Polo,Sedan,Electric,34637.0,96123.0,86.0,1.3,1.85,4.28,6,505.0
1636,Mercedes-Benz,2022.0,10.0,Japan,S-Class,Sedan,Hybrid,115593.0,388965.0,56.0,1.4,1.22,0.07,10,358.0
1637,Toyota,2024.0,4.0,Germany,RAV4,Suv,Hybrid,50398.0,227617.0,75.0,1.95,1.43,2.76,7,1482.0
1638,Audi,2016.0,9.0,India,e-tron,Suv,Petrol,95230.0,230232.0,57.0,0.98,6.52,6.42,10,531.0
1639,Tesla,2016.0,10.0,Spain,Model X Plaid,Suv,Electric,40876.0,125578.0,30.0,1.77,1.64,3.79,6,1016.0
1640,Ford,2020.0,10.0,Canada,Edge,Suv,Hybrid,89567.0,139220.0,102.0,1.29,2.64,4.04,6,786.0
1641,Tesla,2019.0,1.0,Mexico,Model X,Suv,Electric,53047.0,58656.0,39.0,1.05,1.63,10.83,10,1148.0
1642,Porsche,2023.0,8.0,Brazil,911,Sedan,Electric,175423.0,115067.0,22.0,1.13,3.75,10.68,6,179.0
1643,Volkswagen,2016.0,8.0,Brazil,Golf,Sedan,Diesel,73352.0,138836.0,89.0,1.2,3.46,10.65,9,2263.0
1644,Porsche,2021.0,5.0,France,911,Sedan,Electric,199729.0,250091.0,11.0,1.88,1.72,3.34,6,358.0
1645,Porsche,2024.0,4.0,Canada,Taycan,Suv,Electric,123101.0,349748.0,4.0,1.37,2.28,3.96,6,299.0
1646,Ford,2016.0,12.0,Brazil,Escape,Suv,Electric,73144.0,736361.0,74.0,1.15,3.22,10.75,2,3453.0
1647,BMW,2023.0,11.0,France,3 Series,Suv,Petrol,63899.0,200862.0,350.0,1.8119511367276768,1.2622334057824791,3.207564511985455,9,1021.0
1648,Volkswagen,2024.0,8.0,Australia,Polo,Sedan,Hybrid,53079.0,191047.0,31.0,1.62,2.86,4.24,1,386.0
1649,Toyota,2020.0,6.0,Italy,Yaris,Sedan,Hybrid,46558.0,88989.0,77.0,1.84,0.69,3.45,10,237.0
1650,Tesla,2020.0,5.0,Japan,Cybertruck,Suv,Electric,86005.0,20531.0,38.0,1.48,1.24,0.04,5,460.0
1653,Tesla,2024.0,3.0,Italy,Model S Plaid,Suv,Electric,42922.0,298106.0,2.0,1.8,0.82,3.7,6,153.0
1654,Porsche,2018.0,9.0,Italy,Macan,Suv,Hybrid,98573.0,114767.0,29.0,1.9,1.05,3.62,8,454.0
1655,Ford,2021.0,11.0,Mexico,Edge,Suv,Electric,54069.0,264140.0,79.0,1.06,2.27,10.76,6,2072.0
1656,Tesla,2020.0,10.0,China,Model S,Suv,Electric,113759.0,181273.0,21.0,1.15,6.28,3.32,1,60.0
1657,Volkswagen,2016.0,7.0,UK,Polo,Sedan,Diesel,72904.0,585945.0,87.0,1.79,1.55,5.05,5,447.0
1658,Audi,2016.0,3.0,Japan,A3,Sedan,Diesel,54470.0,549670.0,20.0,1.51,1.38,0.0,8,1063.0
1659,Toyota,2023.0,11.0,Germany,RAV4,Suv,Hybrid,55365.5,387878.0,76.0,1.97,1.54,3.2,2,189.0
